teleplay_id,name,genre,type,episodes,rating,members,rating_2
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",medium,12,9.295483,552458,8.939680296741146
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",medium,12,7.778703,83343,7.871319520174482
9819,Mak Dau Xiang Dang Dang,Comedy,long,1,8.961557,103,10.0
2506,Imouto,Restricted,short,1,6.452126,2476,6.517857142857143
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,short,1,5.7002106,810,5.75
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7.0018053,12317,7.621076233183857
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",medium,12,6.421326,21934,6.512195121951219
5214,Gakuen Shimai,Restricted,short,2,6.3729134,2864,6.419354838709677
32852,Survivor,"Music, Supernatural",Music,1,5.1052337,70,3.0
31177,Yakyuubu Aruaru,Sports,medium,3,4.5433226,149,4.0
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",medium,48,7.528796,3334,7.669724770642202
28285,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",short,1,6.9284496,38197,7.562231759656652
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",medium,13,7.7828894,30630,7.820861678004535
13595,"Suki de Suki de, Suki de The Animation",Restricted,short,2,6.9534492,5108,7.135135135135135
2116,Captain Tsubasa,"Action, Shounen, Sports",medium,128,7.303236,36623,7.350267379679145
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,5.2445498,128,4.5
6012,Kinpatsu no Jeanie,"Drama, Historical",medium,13,6.269342,275,6.5
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,7.331995,19211,7.926940639269406
30480,Bara Bara Film,Dementia,long,1,4.238608,110,1.0
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.640907,1651,7.680851063829787
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",long,1,6.836255,1148,6.814814814814815
32289,Anison Nippon,"Action, Sci-Fi",ONA,1,4.9011087,209,4.5
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",short,4,6.119077,2402,6.553191489361702
22419,Acchi Kocchi,Dementia,long,1,6.448087,3433,7.96875
13937,Saishuu Chikan Densha Next,Restricted,short,2,6.5907245,2254,6.689655172413793
10742,Saru to Kani no Gassen,Drama,long,1,4.612621,200,4.5
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.0457335,34305,7.460618846694796
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.401553,59755,7.528144239226034
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",medium,13,7.4161596,165358,7.841842397336293
2732,Baby Baachan,"Comedy, Drama",medium,53,7.377007,406,7.625
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",medium,24,7.2536464,64214,7.744207599629286
22157,Yasashii Kinyoubi,Dementia,long,1,4.481426,358,2.5
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",medium,51,7.296687,29989,7.51255230125523
28171,Shokugeki no Souma,"Ecchi, School, Shounen",medium,24,8.841119,348951,8.649114978432248
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",medium,69,7.473011,483,8.0
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1,5.717209,213,5.666666666666667
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7,7.348119,15703,6.90234375
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",medium,16,6.6819625,1861,6.739130434782608
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",medium,52,7.35024,10369,7.896428571428571
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",medium,12,7.2539377,164445,7.6011610406364225
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",short,1,6.8476954,48041,7.523234540797659
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",short,6,6.199238,6760,6.688405797101449
2072,Idol Project,"Adventure, Comedy, Music",short,4,5.743722,958,5.954545454545454
5420,Kemono no Souja Erin,"Drama, Fantasy",medium,50,8.423425,36751,8.645038167938932
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.167498,24379,7.4201762977473065
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",medium,12,8.222398,171086,8.33143817030624
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",short,4,5.2492657,919,5.045454545454546
7405,Jankenman,"Adventure, Super Power",medium,51,6.9526467,255,7.625
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",Special,1,6.742971,4146,6.819672131147541
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",short,1,6.573281,16405,7.100566572237961
21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",medium,12,7.312446,41220,7.641768292682927
2186,Maid no Yakata: Zetsubou-hen,Restricted,short,2,6.137951,1308,6.130434782608695
10770,Mahou Shoujo Elena,"Restricted, Magic, Supernatural",short,3,6.6784945,3302,6.450980392156863
29979,Petting a Dog,Slice of Life,ONA,1,4.935483,375,2.6666666666666665
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",medium,24,5.3750105,314,4.75
4827,_Summer Specials,Harem,Special,2,5.7565045,1977,5.689655172413793
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,7.108366,193,7.5
6272,Zakuro Yashiki,Historical,short,1,7.529237,531,8.0
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",medium,12,7.1245975,67877,7.312138728323699
15673,Tell Your World,Music,Music,1,6.837049,2630,7.138461538461539
17157,Nozoki Ana,"Comedy, Drama, Ecchi",short,1,6.2852483,21200,6.782496782496782
8774,3-tsu no Hanashi,Fantasy,Special,1,5.0428157,257,4.0
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",long,1,6.7333345,14754,7.109489051094891
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",long,1,6.6180854,67778,7.044471153846154
2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",short,5,6.68829,1219,7.3076923076923075
17395,Ark IX,Action,short,1,5.8275795,5308,5.897058823529412
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",medium,45,8.0675335,66646,8.218931101094656
2430,Gekka Bijin,Restricted,short,2,6.267316,1487,6.290322580645161
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",medium,25,8.341794,245026,8.593262946204122
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",medium,147,7.698012,54790,7.85502471169687
2500,The Cockpit,"Historical, Military",short,3,6.8764777,5053,7.6482758620689655
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",medium,52,6.840001,3035,7.046979865771812
14575,Minami-ke Omatase,"Comedy, Slice of Life",short,1,7.0471325,15050,7.514705882352941
5686,Himekishi Angelica,Restricted,short,2,6.5037165,2383,6.581818181818182
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",long,1,5.596607,238,5.5
22943,Mugen Senshi Valis,"Action, Adventure, Fantasy",Special,1,5.8807,215,5.5
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",medium,13,6.5274997,13877,6.866666666666666
30105,Fukashigi no Kazoekata,Kids,ONA,1,4.67092,143,4.0
2189,Shin Seiki Inma Seiden,Restricted,short,6,6.45277,1358,6.52
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",medium,8,6.077821,7597,5.649289099526066
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.5547905,16495,7.679542203147354
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,6.56357,19147,6.8
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",medium,13,7.8983803,55402,8.091333333333333
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",medium,13,8.165586,155340,8.17126334519573
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",short,3,6.5150223,17814,6.983213429256595
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",medium,13,7.5989447,215829,8.06421133821828
7276,Natsumushi The Animation,Restricted,short,2,6.5769367,3044,6.6716417910447765
4606,Tsuki Kagerou,"Restricted, Yuri",short,3,6.163985,890,6.285714285714286
10354,Kakomareta Sekai,Drama,ONA,1,6.8621836,786,7.25
3303,Momiji,"Restricted, School",short,4,6.458032,1506,6.630434782608695
1440,Ninja Mono,"Adventure, Comedy, Shounen, Supernatural",short,2,6.337805,1651,5.835820895522388
10297,Shin Koihime†Musou: Otome Tairan OVA,"Comedy, School",short,1,6.6073346,3709,6.97457627118644
3976,Mamahaha,"Drama, Restricted, Romance",short,2,5.9238186,1546,5.868421052631579
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.85804,298,7.25
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",medium,12,6.6142635,21706,6.701357466063349
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",long,1,5.4513702,131,5.5
2635,Doraemon: Featherplace,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,5.548209,430,5.0
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",medium,38,7.340642,1625,7.282051282051282
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",medium,46,6.439841,1329,6.666666666666667
5108,Ryuusei Tenshi Primaveil,Restricted,short,1,5.789459,590,5.7
5455,Saimin Jutsu The Animation 2nd,Restricted,short,2,6.8230753,2209,6.9772727272727275
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",medium,13,7.3032837,134,8.0
13639,Hi no Youjin,"Historical, Slice of Life",long,1,6.6599026,3757,6.747663551401869
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3,6.668815,5473,6.8320610687022905
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",short,1,5.927162,240,6.0
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,6.7362604,120,7.5
2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",short,4,5.5139027,686,5.9
16648,Youchien Senshi: Hanamaru Girls,"Action, Comedy, Kids",Special,3,6.3054743,1147,6.111111111111111
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Restricted,short,1,6.302329,1755,6.333333333333333
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",medium,13,8.099364,353876,8.119714823249828
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",medium,30,6.415031,1358,6.821428571428571
8768,Hiyokoi,"Romance, School, Shoujo",Special,1,7.575883,51072,7.723993727130162
27881,Ana no Oku no Ii Tokoro,Restricted,short,2,7.3261404,2104,7.6
12413,Jormungand,"Action, Adventure, Seinen",medium,12,7.8713975,137610,8.096671105193076
2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen",long,1,4.8127565,403,4.0
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",short,13,7.2825356,5606,7.984732824427481
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",medium,12,7.888015,1780,7.714285714285714
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",long,1,7.622116,19928,7.823529411764706
8765,Futarigurashi,"Comedy, Ecchi, Romance",medium,36,6.8945417,551,6.5
7619,Gegege no Kitarou (1996),"Adventure, Demons, Supernatural",medium,114,6.3667006,839,6.6
1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",Music,4,6.5029473,6650,6.8061224489795915
4444,Zero Duel Masters,"Adventure, Comedy, Game, Sports",medium,12,6.0060854,1217,5.7073170731707314
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",medium,12,6.039425,15758,5.877840909090909
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.428232,18991,7.444193912063134
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",medium,13,6.872266,20581,7.482666666666667
1910,Master Keaton OVA,"Adventure, Mystery",short,15,7.9176583,3205,8.048780487804878
16251,Shinkai no Kantai: Submarine 707,"Action, Adventure, Military, Sci-Fi",short,1,5.8133154,299,6.0
2692,CB Chara Go Nagai World,"Action, Comedy, Parody",short,3,6.8172708,989,7.035714285714286
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",short,2,7.1033363,9866,7.291666666666667
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",medium,51,7.2885685,1904,7.37037037037037
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.064043,22926,7.384188626907074
32755,Gregorio,Music,Music,1,5.2768545,89,4.0
498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",short,3,6.3983793,2350,6.3538461538461535
25271,Shinano Mainichi Shinbun,Slice of Life,Special,1,5.5696516,1153,6.074074074074074
18561,Mahou no Hiroba,Music,Music,1,5.2770543,182,4.0
651,Green Green Thirteen: Erolutions,"Comedy, Restricted, Romance",short,1,6.3923254,17805,6.487488415199259
1993,Hanoka Recap,Sci-Fi,Special,1,5.339992,471,4.25
4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",long,1,6.6796656,22352,6.774349083895854
29323,"Oyaji no, Imo no Kamisama.",Slice of Life,Special,1,6.302372,202,9.0
842,Ushio to Tora,"Action, Comedy, Horror",short,10,8.08071,6086,7.355769230769231
32816,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2,6.660505,677,6.5
17983,Kero Kero Keroppi no Christmas Eve no Okurimono,"Fantasy, Kids",short,1,5.6750655,113,5.0
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,long,1,5.1322784,109,5.0
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",medium,51,6.706112,2691,6.5
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.9613733,3735,7.873684210526315
16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",short,4,6.425955,5462,6.569444444444445
29505,Suna Asobi,"Adventure, Kids, Music",Special,1,4.4709024,69,3.0
126,Futakoi Alternative,"Comedy, Drama, Romance",medium,13,7.340625,21516,7.3164556962025316
4800,Huckleberry Finn Monogatari,Adventure,medium,26,6.7586927,665,6.6923076923076925
2479,Dragon Knight,"Action, Demons, Fantasy, Restricted",short,1,5.489367,1540,5.62
32423,Pretty x Cation The Animation,Restricted,short,2,6.303186,2636,6.333333333333333
16353,Love Lab,"Comedy, Romance, School",medium,13,7.491495,79493,7.597740667976424
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.3153963,21564,7.39572192513369
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",medium,50,7.9304976,96973,8.120455778621812
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"Adventure, Kids",long,1,6.427602,748,6.285714285714286
3769,Play Ball 2nd,"Action, Shounen, Sports",medium,13,9.408809,198,10.0
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",long,1,7.1114664,621,7.2727272727272725
32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.51956,18358,6.749419953596288
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Restricted,short,4,6.843148,3965,7.0
30463,Kyoufu Shinbun (2014),"Demons, Fantasy, Horror, Supernatural",ONA,16,5.657542,640,6.0
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",medium,11,7.342717,101326,7.46767537826685
907,Princess Princess,"Comedy, School, Shoujo",medium,12,7.1709876,38778,7.3841584158415845
17068,Transfer,"Action, Music",Music,1,6.492159,797,6.357142857142857
31761,Sayokyoku,"Comedy, Dementia",long,1,3.5244393,210,3.0
16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",medium,13,6.611486,179,7.0
9434,Fighting of Ecstasy,Restricted,short,2,5.86303,1902,5.7894736842105265
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,long,1,6.866646,196,7.0
31163,Dimension W,"Action, Sci-Fi, Seinen",medium,12,7.5658317,130028,7.521034180543383
5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",medium,156,6.909237,337,6.833333333333333
13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",short,1,6.3660975,3074,6.327272727272727
9718,Gitai Saimin,Restricted,short,2,5.885927,1594,5.818181818181818
18137,Train Heroes,Kids,medium,26,7.215645,164,8.0
6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.993347,2667,7.0
12321,Thermae Romae,"Comedy, Historical, Seinen",medium,3,6.6261563,13444,7.231083844580777
32291,Kakegae no,Drama,ONA,1,3.54656,103,2.0
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",long,1,7.3229847,1570,7.5625
5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,long,1,6.8767247,987,7.269230769230769
7258,Tabi,"Fantasy, Psychological",long,1,6.612588,558,6.3125
2792,Panzer Dragoon,"Adventure, Fantasy",short,1,5.0563536,1047,3.0689655172413794
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",short,1,6.0784454,1735,6.25
5661,Umi no Momotarou,Samurai,long,1,4.9636083,525,4.4
3497,Steady x Study,Romance,short,1,5.401453,310,5.5
13435,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",Special,1,5.1972857,109,4.0
1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,short,3,5.0925345,5822,4.009090909090909
818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",short,12,6.4713454,7342,6.516728624535316
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",medium,13,7.13061,17466,7.642228739002933
5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1,5.869855,4125,6.300653594771242
32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,6.9737463,4250,7.142857142857143
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",medium,50,6.4777904,534,6.833333333333333
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",short,1,5.088937,890,4.612903225806452
84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,13,7.4770136,20238,7.5625
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",medium,16,6.5528903,3821,6.625
1988,Himawari!!,"Comedy, Romance",medium,13,6.815642,7275,6.85632183908046
3819,Sasurai no Taiyou,"Drama, Music",medium,26,5.9186573,316,5.5
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,5.760318,2769,5.6
18133,Ikeike! Momon-chan,Comedy,medium,15,5.4392548,443,5.5
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",medium,13,6.0160823,7962,6.455172413793103
20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1,6.225963,232,6.0
1783,Imouto Jiru,Restricted,short,2,6.70966,5952,6.832402234636872
3160,Houkago Mania Club: Koi no Hoshii no,"Restricted, Yuri",short,2,5.725122,1710,5.195121951219512
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,7.9078836,44564,8.182584269662922
5267,Gamba no Bouken,"Adventure, Kids",medium,26,7.1236067,790,7.136363636363637
32851,Riding the Storm,Music,Music,1,4.8727856,67,3.0
19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",long,1,7.3825703,37633,7.379310344827586
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",long,1,6.467785,527,6.785714285714286
29103,Tanoshii Sansuu,"Kids, Music",Music,1,4.4149847,75,2.0
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",medium,40,8.395762,32188,8.504258943781942
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Restricted,short,1,6.4128876,1402,6.470588235294118
1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,6,6.7628984,2346,6.57
